date,time,000001.XSHE,000002.XSHE,000004.XSHE,000005.XSHE,000006.XSHE,000007.XSHE,000008.XSHE,000009.XSHE,000010.XSHE,000011.XSHE,000012.XSHE,000014.XSHE,000016.XSHE,000017.XSHE,000018.XSHE,000019.XSHE,000020.XSHE,000021.XSHE,000022.XSHE,000023.XSHE,000024.XSHE,000025.XSHE,000026.XSHE,000027.XSHE,000028.XSHE,000029.XSHE,000030.XSHE,000031.XSHE,000032.XSHE,000033.XSHE
2023-06-14,10:00:00,-0.05713562396415086,0.1152308666219315,0.05642646741333935,-0.06848399935401707,-0.28647204600360326,-0.014598547424210108,0.6209063042144881,0.2592502091007928,0.09270386954295305,0.06593418423996798,0.012822111536182146,-0.8848006647828403,1.0746158064216809,-0.1567261218067091,,0.9832491544938832,0.10776356499519177,-0.03177031411361478,,-0.25882282283127583,,-0.45913707560393674,0.0056349779876098465,0.36676287126630347,0.01153040928998299,-0.10194973570298964,0.919804911471943,0.1912693325467208,-0.2906637705498826,
2023-06-14,13:30:00,-0.275547332,0.611016047,0.731980955,-0.081813678,-0.612216773,-0.027863098,1.891784097,0.825772792,0.100327705,0.126199541,0.451678036,-0.961756967,1.116649846,-1.271011171,,0.986936889,0.407840891,-0.16170752,,-0.687875783,,-1.188353868,0.078929874,1.385090294,0.190324144,-1.528572388,1.61955964,0.642477814,-2.141715273,
2023-06-15,10:00:00,-0.07024613262319915,0.5002122689185676,0.022982543037331372,-0.07749329509155867,-0.54670649633866,-0.003761212763852322,1.3242475738294195,0.48951601874851725,0.17231666315980462,0.00888832252255739,0.36464805514389603,-0.66017200666404,0.14034907273949962,-1.2737894425201297,,0.6123675144574159,0.4061027519220508,-0.10857059567055728,,-0.6973118163000436,,-0.3888804968736183,0.013245687655509111,0.35936987386550845,0.18137299677056762,-1.1648268681618588,0.15035531231799218,0.14447706089432732,-0.7190564559575502,
2023-06-15,13:30:00,-0.284092397,0.648472882,0.630395589,-0.094603004,-0.580548844,-0.024082858,1.92412965,0.824247241,0.188169293,0.142641209,0.462203032,-0.960221139,1.130785267,-1.341081007,,1.002803699,0.43393294,-0.185096989,,-0.701785045,,-1.159222038,0.112365811,1.384878794,0.199530277,-1.498386633,1.630330911,0.631999195,-2.154067593,
2023-06-16,10:00:00,-0.05481669970572453,0.05712203826117259,0.296534985823207,-0.0997255434319581,-0.11147092432281865,-0.007215567012697767,0.5306213276962793,0.4148780393675295,0.17814852024094238,0.07874005718631165,0.37386608534062776,-0.06356320979555011,0.7923281135945772,-1.0961686859994,,0.9297073344594258,0.3046023398296895,-0.14995842107270685,,-0.055258000646032986,,-0.942128740475911,0.0029189085085187427,1.2285561936895284,0.1524212895995255,-0.8627712610791548,0.6440615627169,0.39788145974549116,-1.1422959028530295,
2023-06-16,13:30:00,-0.2913182,0.646996477,0.578369953,-0.112788005,-0.58188027,-0.028229559,1.929524635,0.782540873,0.186586488,0.127194273,0.458419414,-0.993999166,1.116781851,-1.376172591,,1.035715245,0.440733622,-0.18356588,,-0.707345886,,-1.191467566,0.101951002,1.404915882,0.181503404,-1.52760966,1.636434212,0.544089686,-2.198504683,
2023-06-19,10:00:00,-0.12475989320359204,0.18868832404855695,0.10062195743086151,-0.07723774802935601,-0.5386601811767978,-0.026061875566691026,0.0568139680713049,0.6874744033388641,0.05279963391681207,0.07061056793777061,0.07936934643404447,-0.7088920442362012,0.010850996175024255,-0.9362240500177932,,0.6139629889031835,0.11450096499693829,-0.14413018058307958,,-0.31892369419042454,,-1.091055977753084,0.14250409039803955,1.3021378691693553,0.1774537459483765,-1.3813195924112172,0.01378402096017637,0.5119019558889895,-1.5627810090673087,
2023-06-19,13:30:00,-0.27778437,0.560121817,0.611091525,-0.085260998,-0.552535827,-0.032506633,1.952985683,0.781877727,0.204849842,0.139638821,0.44895132,-0.926046395,1.111175919,-1.218590042,,1.047605698,0.472031455,-0.151077502,,-0.691354854,,-1.19932211,0.145283067,1.441750617,0.180160946,-1.420438214,1.633175547,0.514039038,-2.190486389,
2023-06-20,10:00:00,-0.08561741539662479,0.38251373680911877,0.06441721187194344,-0.01097120961657799,-0.05939563712013352,-0.020777461259530637,0.18587919108046363,0.5047346495615153,0.11239084639910435,0.04739690572026448,0.028329654440442834,-0.3274071687418412,0.9123699144416294,-0.29424832371617476,,0.2905157502641448,0.06398898714127825,-0.010835610078069281,,-0.5508183463942059,,-0.4327837913120507,0.03456593341824625,1.0495184788004754,0.07027743364463068,-0.7263636979254561,0.5063858358597146,0.3539729242559151,-1.3215030302163848,
2023-06-20,13:30:00,-0.248196877,0.592324638,0.637905866,-0.111231232,-0.519065252,-0.069433499,1.974972107,0.765528972,0.212844867,0.171358983,0.431849794,-0.904713856,1.11635089,-1.215749352,,1.059392002,0.49568026,-0.135525083,,-0.710975979,,-1.026625037,0.149814034,1.431236619,0.179166893,-1.384630519,1.642045976,0.622355823,-2.186661755,
2023-06-21,10:00:00,-0.13192034825716736,0.5835549942219418,0.5100569247924416,-0.01451548529477537,-0.28926128379190724,-0.019927112772788375,0.08088701253390353,0.04578640502850366,0.02632973653880501,0.12212230494376625,0.014620856927897614,-0.6242433496884405,0.3647659636622222,-0.8944564540208226,,0.8889001620663526,0.4160226150616834,-0.12513860841906999,,-0.44204387577401816,,-0.5046346884410664,0.015192754636994446,0.7205714838726318,0.08153171429920987,-0.08831426781422863,0.6588217758143662,0.13042404776194697,-1.3190363522634216,
2023-06-21,13:30:00,-0.232810244,0.590407285,0.672280209,-0.107022813,-0.492622411,-0.06665362,1.971903442,0.724826385,0.2117371,0.152548448,0.4297378,-0.864801146,1.129823028,-1.206256909,,1.090279092,0.505665801,-0.146877207,,-0.705465806,,-0.988500032,0.18932523,1.45061517,0.203348,-1.374494232,1.681953545,0.666547855,-2.19756461,
2023-06-26,10:00:00,-0.11436433683621458,0.24009390023824978,0.4980166934920719,-0.03170343409262898,-0.37590752490885576,-0.05465649399121045,0.7952009595568197,0.29237617876181676,0.07896163772589831,0.05344809465898415,0.3636745373811901,-0.4370261235225492,1.106680761830494,-1.0282300275488963,,0.6892834404872625,0.26365450349143726,-0.012751744808604037,,-0.1714933914391715,,-0.5138808999644392,0.012158098040755697,0.8675480716609317,0.08854967699755213,-1.2396873081849145,0.02704014370457964,0.057920994037236696,-1.812340216329701,
2023-06-26,13:30:00,-0.251539704,0.588089619,0.757009154,-0.100208537,-0.494657247,-0.106126273,1.996331242,0.728927962,0.207824547,0.218432613,0.404994177,-0.810948139,1.12530883,-1.193725083,,1.078504748,0.343327512,-0.256317239,,-0.715266486,,-0.885389695,0.223750991,1.42404595,0.186914017,-1.368067447,1.69580991,0.691136441,-2.217919006,
2023-06-27,10:00:00,-0.09719798199021196,0.26105412784909615,0.08940102736091754,-0.053897864338566054,-0.1558939939670026,-0.017184483138489037,1.5266079547489206,0.21281517805531103,0.17288808461830601,0.18691365102843893,0.2515332241308037,-0.8819455074155865,0.19660833884312415,-0.37856701170537793,,0.3831090169454713,0.050850833477418374,-0.033993497507054334,,-0.40470958044276606,,-0.320250765321202,0.08681783244651488,0.7017075880542987,0.0821475293760986,-0.31884622704652715,1.1987549051671609,0.22770456370363829,-0.3993093140633754,
2023-06-27,13:30:00,-0.269541413,0.6204,0.763455158,-0.063176407,-0.529855407,-0.146052252,2.007871618,0.652774461,0.200214095,0.256058501,0.426347089,-0.903223506,1.158883187,-1.193643095,,1.078172708,0.363559323,-0.249556772,,-0.744274707,,-0.915363691,0.183442405,1.435184057,0.175603397,-1.372462008,1.663880235,0.715345861,-2.214993415,
2023-06-28,10:00:00,-0.16398834377368968,0.26465783068871734,0.109562679342539,-0.01648578764959669,-0.07148526014588506,-0.07896871364489717,1.4303410322600125,0.00018454092999515274,0.05723076815895791,0.03968332732452914,0.4208175447685464,-0.1872694721839136,0.7839349893991385,-0.008229477833620422,,0.3060585441538298,0.13936654059382725,-0.04627242816283011,,-0.6438854569834028,,-0.7327378467915956,0.16828219914607426,0.5022158495625164,0.1388117012364992,-0.3150634059654108,0.14464937631692384,0.41695506318065456,-1.1846586474824412,
2023-06-28,13:30:00,-0.296798063,0.603273762,0.569354737,-0.119703178,-0.562186822,-0.172305039,2.014216972,0.650392303,0.20366136,0.250288173,0.461479739,-0.87954679,1.266029957,-1.117807766,,1.051240442,0.320559717,-0.28111339,,-0.748787316,,-0.933578564,0.175848099,1.385634802,0.147093351,-1.394867884,1.670063392,0.69936841,-2.229720343,
2023-06-29,10:00:00,-0.20854808307746214,0.18895890618674355,0.38257033530603585,-0.034688556967082174,-0.5033976248265204,-0.14927948962281218,1.2032839764949672,0.06990893300781649,0.005567721954354924,0.18618783219200394,0.0927538079438246,-0.16110920243815305,0.9748146484648014,-0.38414481641559706,,0.6693090174575471,0.15073842930054038,-0.20450289741413152,,-0.14495550927017964,,-0.6965658654714125,0.05747118091610127,0.7018368194126614,0.052054594115151974,-0.045299922180725455,1.6968040239606188,0.01515921322722019,-0.24877412471916105,
2023-06-29,13:30:00,-0.303429551,0.591459917,0.460368079,-0.124295095,-0.583707425,-0.217833397,1.990472749,0.618428743,0.191956831,0.189511891,0.406951004,-0.910701984,1.309590681,-1.05332322,,0.934633197,0.291428644,-0.263765619,,-0.764964431,,-0.826013816,0.102877307,1.400286522,0.103381224,-1.427124401,1.713931882,0.674216201,-2.247711122,
2023-06-30,10:00:00,-0.07190707743422206,0.38705659226260003,0.26717268531767174,-0.0036453539707995237,-0.48575379012608016,-0.05703697587861666,1.947294431510623,0.25017606249511937,0.23099751235705582,0.12138289680005161,0.396996595057401,-0.3287104381443796,0.286095431008946,-0.649189577635357,,0.8587989129069015,0.003275856710341862,-0.0016808054818885458,,-0.5297927524358064,,-0.7319212915842316,0.1364403297092277,0.3225174601561266,0.07071670490922981,-0.46358270584788164,0.6054841904062183,0.21575130404657447,-0.13778665411129667,
2023-06-30,13:30:00,-0.319856085,0.601349528,0.498268728,-0.122593706,-0.567153593,-0.260857638,2.025194934,0.64505888,0.297097028,0.268410012,0.399095087,-0.870898496,1.328506415,-0.99315668,,0.988172071,0.292043575,-0.29751474,,-0.773635608,,-0.771088926,0.143282723,1.406018276,0.111384697,-1.395146655,1.646788583,0.715040949,-2.25023021,
2023-07-03,10:00:00,-0.032502359288998764,0.05776947799640148,0.15652190259388654,-0.13282726718229038,-0.07261858963978766,-0.09942918606229775,1.3937557089093762,0.4822335637656607,0.08437499704654494,0.022378897728028844,0.4171851066290619,-0.07811527669089517,0.021223685890186077,-0.9103032751797097,,0.3202828246941647,0.17109965207407515,-0.31735681374593655,,-0.5580105069976788,,-0.0,0.11174786085377504,0.016040239112893154,-0.013731365936237893,-1.399875538968881,0.6181321372937164,0.15606992923753374,-0.7070237820121157,
2023-07-03,13:30:00,-0.371751192,0.625798306,0.463090279,-0.146035131,-0.571312543,-0.291564844,2.042459215,0.612108485,0.290364653,0.258562919,0.484911922,-0.938779411,1.301594175,-0.923789791,,0.984804415,0.305953767,-0.369056208,,-0.767544159,,-0.0,0.129447567,1.368778558,-0.035940638,-1.407822834,1.647785074,0.685165641,-2.259954286,
2023-07-04,10:00:00,-0.029614507013780125,0.22186374938291129,0.35689437031716303,-0.1380279687204143,-0.538916779088668,-0.08873394107473483,0.28945094898716034,0.6208129646749138,0.027122643063926522,0.05359918347916859,0.046298334819176855,-0.42102144506751316,0.00960369822269069,-0.7208109430706238,,0.7421324364156002,0.03579562081139349,-0.1653611353871025,,-0.3853120504899407,,-0.7969512409374421,0.15219591729566406,0.23463877452911583,-0.003032457213776154,-0.7304338829351441,1.6122782261253144,0.2669941404030697,-1.0534814408728954,
2023-07-04,13:30:00,-0.366577089,0.623663452,0.406873198,-0.164762696,-0.562528453,-0.300640922,2.055014731,0.678659533,0.277974002,0.26904158,0.491781447,-0.931133651,1.289777805,-0.952022774,,0.943100131,0.211196223,-0.345784463,,-0.768370484,,-1.191878757,0.177571861,1.355879382,-0.031031067,-1.437843219,1.702749884,0.692660029,-2.28360761,
2023-07-05,10:00:00,-0.05565658647281497,0.3765673029680219,0.0725273878612562,-0.03984094337436491,-0.5709520991993363,-0.029634105698759166,0.8781167914829257,0.6558843573476598,0.18392639127020124,0.15175314418225144,0.06759354313931748,-0.288114633397877,0.8940975292860486,-0.71940265410849,,0.3372239225429567,0.012746097786625757,-0.00954345056719877,,-0.7584876402820654,,-0.6023522657601131,0.1594012325597296,1.03161019962088,-0.031096514051143942,-0.6824887556495721,1.2999622543909828,0.23176641872535614,-0.13232583164706377,
2023-07-05,13:30:00,-0.349819851,0.608081965,0.228651192,-0.156541256,-0.589656528,-0.307231048,2.036845384,0.716997522,0.283085584,0.24869187,0.467392108,-0.915968479,1.2790832,-0.869062266,,0.965699634,0.298177677,-0.346005976,,-0.779594979,,-1.068702215,0.186747592,1.361897937,-0.042169586,-1.48571481,1.712312547,0.674547255,-2.292930372,
2023-07-06,10:00:00,-0.026598539834471125,0.10220023494504044,0.05117901261738432,-0.020380662107037983,-0.5301456307117351,-0.13274582496762846,1.0989129282766432,0.46358286357660433,0.23280212626484142,0.10239807432594955,0.33242040155701735,-0.08932273143363031,0.2928312452942521,-0.215455988876417,,0.8145317588188624,0.044891689336802904,-0.26168220021760313,,-0.5712679696813601,,-0.7250285271956001,0.007560004023673451,0.8638833678041397,0.01039889881900614,-0.12489843555063714,0.45167709823955393,0.13611090705478038,-1.0690096936915963,
2023-07-06,13:30:00,-0.316188708,0.630081185,0.09282251,-0.14838481,-0.582228646,-0.303176766,2.022053854,0.682405723,0.281760799,0.285970393,0.465141496,-0.912618003,1.25272631,-0.772119461,,0.992845749,0.156948096,-0.327559325,,-0.678244826,,-1.032725675,0.13830155,1.34479981,0.01469258,-1.369083364,1.730898486,0.659926146,-2.301508738,
2023-07-07,10:00:00,-0.20292184061153734,0.1204954510572198,0.027979487813516547,-0.13958702869418652,-0.05734647927211726,-0.07182643643239016,0.2509752241272407,0.6600245357391992,0.035322926469423026,0.015585628970843294,0.008970044359980469,-0.12117077152121741,0.9055110002155073,-0.5089075839053453,,0.23850537497129037,-0.024348471988590168,-0.23630442329200066,,-0.6010143174033971,,-0.5332961427456193,0.12410273561248152,1.266528017873187,0.03347233480586203,-0.40331023477891725,1.3541764829995917,0.16194792102456265,-1.8883346224669784,
2023-07-07,13:30:00,-0.316872537,0.657167664,0.087301946,-0.15602911,-0.711840808,-0.291104779,2.020504467,0.756607244,0.297294902,0.248658714,0.474988661,-0.944327453,1.24925566,-0.668363478,,0.980437025,-0.045571379,-0.319113379,,-0.672027646,,-0.985598814,0.186020998,1.344125409,0.035145873,-1.352075625,1.748828061,0.642733599,-2.319356007,
2023-07-10,10:00:00,-0.19703941474754177,0.005003086767700245,0.0452846455268755,-0.0007582791228931608,-0.23789880676846084,-0.2449911780465638,1.6333520753686703,0.754899656988182,0.18134956843391206,0.15068944419442884,0.4862606278531865,-0.4452930693031172,0.8481091245424163,-0.07232804607294321,,0.5985794944141127,-0.07337529584958316,-0.056637724840073796,,-0.27709156574558497,,-0.23721106359599994,0.053238458946438735,0.3796552687919864,0.048718762352147775,-0.3249651424280273,0.16506308258786587,0.03198497075710268,-0.94143342179752,
2023-07-10,13:30:00,-0.308045346,0.623337387,0.060920356,-0.107819719,-0.754038796,-0.332015181,2.004362171,0.811794593,0.296301977,0.304442682,0.497833736,-0.892011494,1.274276848,-0.598591944,,1.005491063,-0.171936662,-0.348309559,,-0.661250328,,-0.953906627,0.165524934,1.371158384,0.066254102,-1.327008004,1.739318341,0.642938677,-2.318992725,
2023-07-11,10:00:00,-0.1533334593425393,0.33498657428866024,-0.07894272326065353,-0.07054540708585076,-0.01168018638560821,-0.21500039993276082,0.4614041390150616,0.29107271491048514,0.2399930370962387,0.16451023767599524,0.12257333945421253,-0.4474226032357174,0.5513465945319621,-0.34509434122374527,,0.7105504615503169,-0.1254913739820422,-0.0698157881198855,,-0.18897757844810154,,-0.2554851681753363,0.07359349806819186,1.2024307198798665,0.056594342531379446,-1.1281723082519275,0.9267532302577958,0.043102342995349825,-0.07546405169593517,
2023-07-11,13:30:00,-0.276054138,0.657542888,-0.089482251,-0.070952795,-0.661067694,-0.379436751,2.014409993,0.830987973,0.299314199,0.390462402,0.509843185,-0.919728687,1.303213505,-0.513620368,,1.029552965,-0.162833425,-0.385212742,,-0.681428808,,-0.948086847,0.12581614,1.404825128,0.058765237,-1.340787005,1.69721659,0.64148291,-2.340757703,
2023-07-12,10:00:00,-0.2675220638713298,0.6718351351990988,-0.003537131305707843,-0.0913186297873818,-0.210334366168605,-0.3417953319760946,1.6624301924974458,0.45805342360652107,0.08239783732219431,0.3311420318253956,0.4337935090123775,-0.40647448975957495,0.8880476426298464,-0.42354149668037794,,0.6567860325391878,-0.13230331203194265,-0.05021562178086401,,-0.5076087912056266,,-0.40401075602154185,0.1636121599314231,0.5612170853890105,0.02756554980770517,-0.8597846347984822,0.38888400911748544,0.6370949471947268,-0.9680039241155153,
2023-07-12,13:30:00,-0.306763383,0.681077948,-0.050039936,-0.193614137,-0.693231633,-0.349626342,2.01800979,0.841870626,0.346233342,0.4180873,0.451947508,-0.866792881,1.350396631,-0.433937575,,1.04609593,-0.162511186,-0.433506052,,-0.672239919,,-0.889951437,0.170475918,1.383013023,0.079377691,-1.334100168,1.726284216,0.647238665,-2.338493803,
2023-07-13,10:00:00,-0.03224027198295434,0.35991534589222646,-0.04831103956066233,-0.06958626827301236,-0.349051421858383,-0.09326239004466319,0.4818260260533041,0.4964763129222783,0.2404955666316199,0.09224282828183661,0.2645206374611097,-0.012053482658433097,0.6333244084018468,-0.3048682234362763,,0.13255578802338983,-0.018487348373144256,-0.034131057955932034,,-0.25284468842702307,,-0.8213052764876557,0.045191938474585004,1.0521217169762105,0.051338779618568454,-0.32413100142861095,0.7338466456517648,0.0037826598781111162,-0.7786216800540281,
2023-07-13,13:30:00,-0.337035881,0.677660023,-0.197343193,-0.192519239,-0.752591124,-0.356085711,2.011431613,0.851016874,0.370439465,0.471183109,0.493330635,-0.969590971,1.351125329,-0.451912226,,1.036639579,-0.048651487,-0.463017124,,-0.662401035,,-0.879814479,0.140991439,1.278341758,0.076959557,-1.353100849,1.741777228,0.623751838,-2.346367669,
2023-07-14,10:00:00,-0.27772907880506065,0.38218135759381744,-0.05699040105940184,-0.07672096935359096,-0.5011307855899354,-0.05658586747172086,0.8306190996396601,0.4585799347746729,0.28718317934895804,0.10994099532358029,0.4537827152637821,-0.51481952307126,0.8774708395245437,-0.31981382286606885,,0.23435795794353861,-0.005504123656223861,-0.4140455151347073,,-0.088216620391579,,-0.7078641835975705,0.01754141863925932,0.6742190253101723,0.023474240552547394,-0.1913175441584784,0.6066092693199892,0.14391866055964622,-1.4187611909917883,
2023-07-14,13:30:00,-0.313664091,0.653975937,-0.341614491,-0.213956169,-0.653927538,-0.336425012,1.972346827,0.894448443,0.377780859,0.413331182,0.461254761,-0.971229128,1.352526236,-0.546565636,,1.021851009,-0.06734935,-0.44560555,,-0.665657054,,-0.921096603,0.121362988,1.265333749,0.061378751,-1.361177509,1.726154371,0.624438853,-2.356874564,
2023-07-17,10:00:00,-0.05130251995515801,0.1328478672602724,-0.18855138986526468,-0.11235558241561268,-0.36273780451242627,-0.10223583123754022,0.22065987804965403,0.4426537168948767,0.16308877045549522,0.049005406572713774,0.2217474383005344,-0.28321260698198,1.2031512297618945,-0.06811508878226612,,0.9807529787512191,-0.10504111623975418,-0.15924773853192542,,-0.5641426275896636,,-0.6259160533892235,0.007821386227367829,1.0984891908311905,0.00741798819269029,-1.0660286395280039,0.4535739562925489,0.40573853398960036,-1.3878330036144548,
2023-07-17,13:30:00,-0.318456032,0.62861688,-0.401720634,-0.158035148,-0.585660341,-0.320632664,1.982457668,0.905747503,0.345734209,0.351125245,0.43270618,-0.989351523,1.406803969,-0.578465718,,0.997765804,-0.120643041,-0.451358946,,-0.693495984,,-0.891534377,0.111671028,1.237380229,0.008209351,-1.337245786,1.749741391,0.669651797,-2.367955073,
2023-07-18,10:00:00,-0.11106418433457625,0.019575473927362686,-0.34445288992934475,-0.10350507134900797,-0.18235001103303827,-0.1680014362921555,0.8531340772587639,0.6602832207994551,0.27025056353762095,0.0984131088013478,0.3331704850246653,-0.48118589951801843,0.10564011150962561,-0.026466787665464096,,0.22478920934651642,-0.10757457397758168,-0.4585228800459305,,-0.001876022553081005,,-0.2782170398017389,0.07006189156776797,0.6485771439349957,0.018414752876769115,-1.3230981646805775,0.08571429556095074,0.46633603274162316,-0.7496656082120513,
2023-07-18,13:30:00,-0.338865255,0.633487889,-0.440410103,-0.119048436,-0.566566271,-0.303979897,1.977515149,0.890005397,0.353737056,0.359312478,0.427360632,-1.005729611,1.451283168,-0.658783141,,0.992281903,-0.116092576,-0.461313667,,-0.706149487,,-0.838422184,0.107156667,1.243668232,0.021527466,-1.345223635,1.767258818,0.672837917,-2.365750604,
2023-07-19,10:00:00,-0.24055302532347606,0.4537782560085981,-0.41044380580333045,-0.06652433075985154,-0.33735040263211913,-0.008886848769140154,1.170811138142705,0.4305400717380747,0.1944658263733297,0.18046701433190068,0.007924165389501227,-0.3664583326915099,0.18103244483501163,-0.4202645483018469,,0.6487420843085839,-0.025046567523088953,-0.17331937377282255,,-0.07883353257967916,,-0.8100466926452572,0.09806890591715306,0.7471639543008957,0.01073721104083243,-0.13735306416561213,1.3266354049229987,0.15592115001719523,-0.0375433419900271,
2023-07-19,13:30:00,-0.332657866,0.647739249,-0.513415346,-0.083214231,-0.558735445,-0.307768664,1.978543396,0.850191978,0.320225189,0.361342764,0.452130765,-1.022164592,1.420502205,-0.726073971,,0.991416839,-0.06749621,-0.450113139,,-0.705736854,,-0.834593734,0.102777253,1.275878667,0.015660692,-1.326998604,1.77195743,0.599092763,-2.360535756,
2023-07-20,10:00:00,-0.26992489269648196,0.03605544482201617,-0.3803181477202351,-0.01555849428922237,-0.47076164011643695,-0.27781544475617476,0.2188133706035379,0.7738557938327109,0.21106772970935417,0.2567587376187534,0.15508368018477175,-0.4785732064566557,0.6915294352262299,-0.28412115883502714,,0.09670990326391758,-0.030929589525053265,-0.29989977395626216,,-0.47811160355895993,,-0.2103205929166781,0.09084392484831512,0.2701954724562833,0.0035896067580189397,-0.7670412212313102,1.3056286280567415,0.23941373370786978,-0.9793144380881985,
2023-07-20,13:30:00,-0.313602575,0.598866028,-0.528270842,-0.029281799,-0.554639572,-0.306126424,1.990576176,0.861172823,0.324854739,0.293670854,0.450420921,-1.05386833,1.373747452,-0.554109202,,0.994323606,-0.03444469,-0.466820796,,-0.689222363,,-0.832306907,0.119886639,1.296498282,0.004733317,-1.24040578,1.786447375,0.549408727,-2.35104147,
