date,time,code,open,high,low,close,volume,amount,adjustflag
2023-06-07,20230607100000000,sz.000010,2.2400,2.2800,2.2300,2.2500,1770900,3998029.0000,3
2023-06-07,20230607133000000,sz.000010,2.2700,2.2700,2.2600,2.2700,662600,1501087.0000,3
2023-06-08,20230608100000000,sz.000010,2.2700,2.2700,2.2300,2.2500,1127700,2543577.0000,3
2023-06-08,20230608133000000,sz.000010,2.2800,2.2800,2.2600,2.2800,403100,915045.0000,3
2023-06-09,20230609100000000,sz.000010,2.2700,2.2800,2.2400,2.2500,1872900,4232941.0000,3
2023-06-09,20230609133000000,sz.000010,2.2400,2.2500,2.2300,2.2300,604300,1353503.0000,3
2023-06-12,20230612100000000,sz.000010,2.2500,2.2500,2.1800,2.1800,2859700,6289511.0000,3
2023-06-12,20230612133000000,sz.000010,2.2000,2.2500,2.2000,2.2300,2628900,5861331.0000,3
2023-06-13,20230613100000000,sz.000010,2.2500,2.3300,2.2400,2.3100,8118900,18692788.0000,3
2023-06-13,20230613133000000,sz.000010,2.3500,2.3600,2.3300,2.3300,1084600,2543134.0000,3
2023-06-14,20230614100000000,sz.000010,2.3400,2.3400,2.2800,2.2800,2708700,6219583.0000,3
2023-06-14,20230614133000000,sz.000010,2.3100,2.3100,2.2900,2.2900,642900,1477524.0000,3
2023-06-15,20230615100000000,sz.000010,2.2800,2.2800,2.2400,2.2500,3138000,7070165.0000,3
2023-06-15,20230615133000000,sz.000010,2.2500,2.2500,2.2400,2.2500,914000,2055049.0000,3
2023-06-16,20230616100000000,sz.000010,2.2600,2.2700,2.2400,2.2600,1180100,2663607.0000,3
2023-06-16,20230616133000000,sz.000010,2.2600,2.2700,2.2600,2.2600,296900,671971.0000,3
2023-06-19,20230619100000000,sz.000010,2.2500,2.2500,2.2000,2.2200,3092200,6853363.0000,3
2023-06-19,20230619133000000,sz.000010,2.2000,2.2100,2.1900,2.2000,1137900,2505455.0000,3
2023-06-20,20230620100000000,sz.000010,2.1900,2.1900,2.1500,2.1700,2863300,6199388.0000,3
2023-06-20,20230620133000000,sz.000010,2.1400,2.1500,2.1200,2.1300,2004400,4276045.0000,3
2023-06-21,20230621100000000,sz.000010,2.1200,2.1300,2.1000,2.1000,3103200,6554206.0000,3
2023-06-21,20230621133000000,sz.000010,2.1100,2.1100,2.0900,2.1000,472200,989731.0000,3
2023-06-26,20230626100000000,sz.000010,2.0500,2.1000,2.0500,2.0800,3691100,7671483.0000,3
2023-06-26,20230626133000000,sz.000010,2.0900,2.1000,2.0900,2.1000,498000,1045082.0000,3
2023-06-27,20230627100000000,sz.000010,2.0900,2.1600,2.0700,2.1600,4540100,9651818.0000,3
2023-06-27,20230627133000000,sz.000010,2.1500,2.1700,2.1300,2.1600,1262300,2716210.0000,3
2023-06-28,20230628100000000,sz.000010,2.1800,2.1900,2.1100,2.1100,4245900,9083933.0000,3
2023-06-28,20230628133000000,sz.000010,2.1500,2.1900,2.1500,2.1600,1186500,2576483.0000,3
2023-06-29,20230629100000000,sz.000010,2.1500,2.1900,2.1500,2.1800,1697569,3691454.0000,3
2023-06-29,20230629133000000,sz.000010,2.2100,2.2300,2.2100,2.2200,462166,1026098.0000,3
2023-06-30,20230630100000000,sz.000010,2.2000,2.2600,2.2000,2.2500,2919600,6532404.0000,3
2023-06-30,20230630133000000,sz.000010,2.2700,2.2900,2.2700,2.2900,1880800,4289964.0000,3
2023-07-03,20230703100000000,sz.000010,2.3200,2.3800,2.2700,2.3200,7412842,17302172.2800,3
2023-07-03,20230703133000000,sz.000010,2.3300,2.3500,2.3200,2.3500,1934113,4510750.4200,3
2023-07-04,20230704100000000,sz.000010,2.3300,2.3600,2.3100,2.3300,3884742,9055838.2800,3
2023-07-04,20230704133000000,sz.000010,2.3200,2.3300,2.3100,2.3300,667800,1550505.0000,3
2023-07-05,20230705100000000,sz.000010,2.3300,2.3500,2.3000,2.3400,2173601,5057129.3000,3
2023-07-05,20230705133000000,sz.000010,2.3300,2.3300,2.3100,2.3100,524600,1216215.0000,3
