date,time,code,open,high,low,close,volume,amount,adjustflag
2023-06-28,20230628100000000,sz.000007,4.0600,4.0600,4.0600,4.0600,459601,1865980.0000,3
2023-06-28,20230628133000000,sz.000007,4.0600,4.0600,4.0600,4.0600,128200,520492.0000,3
2023-06-29,20230629100000000,sz.000007,4.2600,4.2600,4.2600,4.2600,188800,804288.0000,3
2023-06-29,20230629133000000,sz.000007,4.2600,4.2600,4.2600,4.2600,0,0.0000,3
2023-06-30,20230630100000000,sz.000007,4.4700,4.4700,4.4700,4.4700,229701,1026763.4700,3
2023-06-30,20230630133000000,sz.000007,4.4700,4.4700,4.4700,4.4700,36600,163602.0000,3
2023-07-03,20230703100000000,sz.000007,4.6900,4.6900,4.4700,4.5700,9701372,45129393.1800,3
2023-07-03,20230703133000000,sz.000007,4.6900,4.6900,4.6700,4.6900,583000,2732974.0000,3
2023-07-04,20230704100000000,sz.000007,4.6900,4.7500,4.5500,4.7200,3906651,18111335.0500,3
2023-07-04,20230704133000000,sz.000007,4.6900,4.6900,4.6400,4.6600,334100,1558714.0000,3
2023-07-05,20230705100000000,sz.000007,4.7400,4.7500,4.5800,4.6500,1871600,8700584.9800,3
2023-07-05,20230705133000000,sz.000007,4.6700,4.6700,4.6200,4.6600,510200,2368763.0000,3
2023-07-06,20230706100000000,sz.000007,4.7600,4.8000,4.6200,4.6300,772403,3607460.8900,3
2023-07-06,20230706133000000,sz.000007,4.6600,4.6700,4.6400,4.6500,68900,320685.0000,3
2023-07-07,20230707100000000,sz.000007,4.6800,4.7300,4.6200,4.6300,345700,1604070.0000,3
2023-07-07,20230707133000000,sz.000007,4.6100,4.6100,4.5600,4.5900,579200,2655413.0000,3
2023-07-10,20230710100000000,sz.000007,4.6400,4.7000,4.6100,4.6300,348615,1621693.6000,3
2023-07-10,20230710133000000,sz.000007,4.6000,4.6500,4.6000,4.6300,505800,2335859.0000,3
2023-07-11,20230711100000000,sz.000007,4.9600,5.1000,4.8900,5.0800,4882900,24436479.0000,3
2023-07-11,20230711133000000,sz.000007,5.0700,5.1000,5.0600,5.0800,1046000,5313960.0000,3
2023-07-12,20230712100000000,sz.000007,5.1900,5.2500,5.1200,5.1200,3968100,20560082.9700,3
2023-07-12,20230712133000000,sz.000007,5.2800,5.3100,5.2500,5.2500,1018400,5372931.0000,3
2023-07-13,20230713100000000,sz.000007,5.1600,5.2700,5.1000,5.2300,1237900,6422147.0000,3
2023-07-13,20230713133000000,sz.000007,5.2000,5.2000,5.1600,5.1900,601900,3119499.0000,3
2023-07-14,20230714100000000,sz.000007,5.1900,5.2100,5.0600,5.1000,1556400,7962040.0000,3
2023-07-14,20230714133000000,sz.000007,5.1100,5.1600,5.1000,5.1300,370500,1900379.0000,3
2023-07-17,20230717100000000,sz.000007,5.1400,5.2600,5.1000,5.1600,804100,4157334.0000,3
2023-07-17,20230717133000000,sz.000007,5.0900,5.1300,5.0400,5.0600,320600,1623836.0000,3
2023-07-18,20230718100000000,sz.000007,5.0900,5.0900,5.0100,5.0400,427850,2159740.0000,3
2023-07-18,20230718133000000,sz.000007,5.0600,5.0900,5.0500,5.0800,67400,341924.0000,3
2023-07-19,20230719100000000,sz.000007,5.0700,5.1900,5.0700,5.1100,1243700,6368906.0000,3
2023-07-19,20230719133000000,sz.000007,5.0700,5.1300,5.0100,5.0100,421500,2132510.0000,3
2023-07-20,20230720100000000,sz.000007,5.1000,5.1800,5.1000,5.1200,938700,4825376.0000,3
2023-07-20,20230720133000000,sz.000007,5.1700,5.2400,5.1400,5.2100,1067300,5540299.0000,3
2023-07-21,20230721100000000,sz.000007,5.1800,5.1900,4.9300,4.9600,2557450,12752580.0000,3
2023-07-21,20230721133000000,sz.000007,4.9500,4.9900,4.9400,4.9500,206500,1026416.0000,3
2023-07-24,20230724100000000,sz.000007,4.7500,5.0300,4.7500,4.9600,974650,4789099.0000,3
2023-07-24,20230724133000000,sz.000007,4.9500,4.9700,4.9300,4.9500,479100,2369374.0000,3
2023-07-25,20230725100000000,sz.000007,4.9600,5.0500,4.9300,4.9400,410400,2041940.0000,3
2023-07-25,20230725133000000,sz.000007,4.9500,4.9600,4.9300,4.9500,104300,516446.0000,3
2023-07-26,20230726100000000,sz.000007,5.0000,5.0000,4.9300,4.9300,301400,1490769.0000,3
2023-07-26,20230726133000000,sz.000007,4.9500,4.9600,4.9300,4.9300,150200,741303.0000,3
2023-07-27,20230727100000000,sz.000007,4.9200,4.9800,4.9200,4.9500,149000,738322.0000,3
2023-07-27,20230727133000000,sz.000007,4.9800,4.9800,4.9300,4.9300,243700,1202740.0000,3
2023-07-28,20230728100000000,sz.000007,4.9200,4.9300,4.8000,4.8800,520669,2531470.6500,3
2023-07-28,20230728133000000,sz.000007,4.8900,4.9200,4.8800,4.9000,84600,414536.0000,3
2023-07-31,20230731100000000,sz.000007,4.9200,4.9600,4.8300,4.8500,491531,2391266.6300,3
2023-07-31,20230731133000000,sz.000007,4.8200,4.8500,4.7900,4.8000,314400,1511442.0000,3
2023-08-01,20230801100000000,sz.000007,4.7700,4.7900,4.7200,4.7500,195100,925760.0000,3
2023-08-01,20230801133000000,sz.000007,4.7100,4.7500,4.7000,4.7400,396000,1866889.0000,3
2023-08-02,20230802100000000,sz.000007,4.6600,4.7700,4.6600,4.7400,208350,981408.5000,3
2023-08-02,20230802133000000,sz.000007,4.9100,4.9100,4.8600,4.9000,129500,633248.0000,3
2023-08-03,20230803100000000,sz.000007,4.7400,4.7700,4.7000,4.7700,176000,834765.5000,3
2023-08-03,20230803133000000,sz.000007,4.7000,4.7400,4.6900,4.7300,650704,3071442.7600,3
2023-08-04,20230804100000000,sz.000007,4.8000,4.8000,4.7400,4.8000,457150,2190105.5000,3
2023-08-04,20230804133000000,sz.000007,4.7800,4.7900,4.7600,4.7600,97300,464680.0000,3
2023-08-07,20230807100000000,sz.000007,4.8200,4.9300,4.7800,4.8500,1055200,5130186.0000,3
2023-08-07,20230807133000000,sz.000007,4.9800,5.0000,4.9700,5.0000,839600,4194483.0000,3
2023-08-08,20230808100000000,sz.000007,5.0500,5.2400,5.0200,5.1700,2915551,14906686.6700,3
2023-08-08,20230808133000000,sz.000007,5.1500,5.1800,5.1400,5.1500,284000,1466915.0000,3
2023-08-09,20230809100000000,sz.000007,5.1000,5.1600,5.0000,5.0500,918900,4634928.0000,3
2023-08-09,20230809133000000,sz.000007,5.1200,5.1400,5.0800,5.1400,208900,1067985.0000,3
2023-08-10,20230810100000000,sz.000007,5.1000,5.1000,5.0300,5.0600,254400,1291750.0000,3
2023-08-10,20230810133000000,sz.000007,5.0400,5.0700,5.0400,5.0600,28700,144517.0000,3
2023-08-11,20230811100000000,sz.000007,5.0900,5.1000,5.0300,5.0600,141900,720068.0000,3
2023-08-11,20230811133000000,sz.000007,5.1300,5.2300,5.1100,5.1800,379600,1964203.0000,3
2023-08-14,20230814100000000,sz.000007,5.1600,5.2100,5.1000,5.1500,846000,4363986.0000,3
2023-08-14,20230814133000000,sz.000007,5.1600,5.2300,5.1600,5.2000,351000,1823893.0000,3
2023-08-15,20230815100000000,sz.000007,5.2800,5.3000,5.1300,5.1400,741400,3842973.0000,3
2023-08-15,20230815133000000,sz.000007,5.1200,5.1300,5.0800,5.1100,235100,1200444.0000,3
2023-08-16,20230816100000000,sz.000007,5.2100,5.2100,5.0900,5.1500,155800,799838.0000,3
2023-08-16,20230816133000000,sz.000007,5.1200,5.1400,5.1000,5.1400,149700,765599.0000,3
2023-08-17,20230817100000000,sz.000007,5.1000,5.1300,5.0600,5.1000,108600,554440.0000,3
2023-08-17,20230817133000000,sz.000007,5.0900,5.1000,5.0700,5.1000,91500,464522.0000,3
