date,time,code,open,high,low,close,volume,amount,adjustflag
2023-07-03,20230703133000000,sz.000005,1.3000,1.3000,1.2900,1.2900,239500,311092.0000,3
2023-07-04,20230704100000000,sz.000005,1.3100,1.3200,1.2700,1.2700,5175300,6670452.0000,3
2023-07-04,20230704133000000,sz.000005,1.2800,1.3000,1.2800,1.2900,570300,735821.0000,3
2023-07-05,20230705100000000,sz.000005,1.2900,1.3000,1.2700,1.3000,1096300,1407491.0000,3
2023-07-05,20230705133000000,sz.000005,1.3000,1.3000,1.2800,1.2800,434600,560340.0000,3
2023-07-06,20230706100000000,sz.000005,1.2800,1.2900,1.2700,1.2800,1242000,1586698.0000,3
2023-07-06,20230706133000000,sz.000005,1.2700,1.2700,1.2600,1.2700,261500,330355.0000,3
2023-07-07,20230707100000000,sz.000005,1.3100,1.3100,1.2800,1.2900,5737111,7463380.1900,3
2023-07-07,20230707133000000,sz.000005,1.2800,1.2900,1.2800,1.2900,55600,71361.0000,3
2023-07-10,20230710100000000,sz.000005,1.2400,1.2600,1.2300,1.2500,3206200,3992366.0000,3
2023-07-10,20230710133000000,sz.000005,1.2700,1.2700,1.2500,1.2500,221700,279272.0000,3
2023-07-11,20230711100000000,sz.000005,1.2500,1.2600,1.2500,1.2500,1759400,2201279.0000,3
2023-07-11,20230711133000000,sz.000005,1.2400,1.2500,1.2400,1.2500,337000,418744.0000,3
2023-07-12,20230712100000000,sz.000005,1.2400,1.2500,1.2100,1.2200,2892300,3541278.0000,3
2023-07-12,20230712133000000,sz.000005,1.1900,1.1900,1.1800,1.1800,2933624,3465031.3200,3
2023-07-13,20230713100000000,sz.000005,1.1800,1.2000,1.1800,1.1900,1420200,1693374.0000,3
2023-07-13,20230713133000000,sz.000005,1.1800,1.1900,1.1800,1.1900,569000,671995.0000,3
2023-07-14,20230714100000000,sz.000005,1.1900,1.2400,1.1800,1.2200,5945640,7247772.8000,3
2023-07-14,20230714133000000,sz.000005,1.2200,1.2200,1.2100,1.2100,1756900,2126556.0000,3
2023-07-17,20230717100000000,sz.000005,1.2100,1.2200,1.1800,1.1900,3882007,4618767.9300,3
2023-07-17,20230717133000000,sz.000005,1.1900,1.2000,1.1800,1.1900,301933,359303.2700,3
2023-07-18,20230718100000000,sz.000005,1.2000,1.2100,1.1800,1.2000,1570000,1877253.0000,3
2023-07-18,20230718133000000,sz.000005,1.2000,1.2100,1.2000,1.2000,178010,214939.0000,3
2023-07-19,20230719100000000,sz.000005,1.2100,1.2200,1.2000,1.2200,1370700,1659333.0300,3
2023-07-19,20230719133000000,sz.000005,1.2000,1.2100,1.2000,1.2000,204900,246751.0000,3
2023-07-20,20230720100000000,sz.000005,1.2100,1.2200,1.2000,1.2000,1218400,1475101.0000,3
2023-07-20,20230720133000000,sz.000005,1.2400,1.2400,1.2200,1.2300,1020500,1255493.0000,3
2023-07-21,20230721100000000,sz.000005,1.2200,1.2400,1.2200,1.2300,1922700,2356692.0000,3
2023-07-21,20230721133000000,sz.000005,1.2300,1.2400,1.2200,1.2400,1551893,1906923.2800,3
2023-07-24,20230724100000000,sz.000005,1.2500,1.2500,1.2200,1.2300,2234400,2761388.0000,3
2023-07-24,20230724133000000,sz.000005,1.2300,1.2400,1.2300,1.2400,177000,218393.0000,3
2023-07-25,20230725100000000,sz.000005,1.2200,1.2500,1.2200,1.2400,3207801,3957835.2200,3
2023-07-25,20230725133000000,sz.000005,1.2400,1.2500,1.2300,1.2400,1665901,2066379.2400,3
2023-07-26,20230726100000000,sz.000005,1.2400,1.2800,1.2400,1.2800,4293612,5395890.2200,3
2023-07-26,20230726133000000,sz.000005,1.3000,1.3100,1.2900,1.3000,2621400,3407527.0000,3
2023-07-27,20230727100000000,sz.000005,1.3100,1.3200,1.2900,1.3000,5873700,7638855.8900,3
2023-07-27,20230727133000000,sz.000005,1.3000,1.3000,1.2800,1.2900,881499,1137201.7100,3
2023-07-28,20230728100000000,sz.000005,1.2700,1.3000,1.2700,1.2900,2207600,2838844.0000,3
2023-07-28,20230728133000000,sz.000005,1.3100,1.3200,1.3000,1.3100,854500,1119580.0000,3
2023-07-31,20230731100000000,sz.000005,1.3100,1.3400,1.3000,1.3300,3780057,4993895.2400,3
2023-07-31,20230731133000000,sz.000005,1.3800,1.3800,1.3800,1.3800,683400,943092.0000,3
2023-08-01,20230801100000000,sz.000005,1.3900,1.4500,1.3800,1.4500,12241977,17396806.7500,3
2023-08-01,20230801133000000,sz.000005,1.4000,1.4200,1.4000,1.4000,1657900,2332155.0000,3
2023-08-02,20230802100000000,sz.000005,1.3700,1.4300,1.3600,1.4300,8123596,11291224.1700,3
2023-08-02,20230802133000000,sz.000005,1.4000,1.4100,1.4000,1.4100,427201,600252.4000,3
2023-08-03,20230803100000000,sz.000005,1.4500,1.4600,1.4000,1.4100,8986500,12783708.0000,3
2023-08-03,20230803133000000,sz.000005,1.4200,1.4300,1.4100,1.4200,1141300,1620405.0000,3
2023-08-04,20230804100000000,sz.000005,1.4200,1.4300,1.4000,1.4100,4904000,6913090.0000,3
2023-08-04,20230804133000000,sz.000005,1.4100,1.4200,1.4100,1.4100,753800,1062981.0000,3
2023-08-07,20230807100000000,sz.000005,1.3800,1.3900,1.3700,1.3800,2926500,4031292.0000,3
2023-08-07,20230807133000000,sz.000005,1.4000,1.4100,1.3900,1.4000,673400,944086.0000,3
2023-08-08,20230808100000000,sz.000005,1.4000,1.4000,1.3800,1.3900,1543600,2146389.0000,3
2023-08-08,20230808133000000,sz.000005,1.3900,1.3900,1.3800,1.3800,214200,296031.0000,3
2023-08-09,20230809100000000,sz.000005,1.3900,1.4200,1.3700,1.4100,3460400,4851212.0000,3
2023-08-09,20230809133000000,sz.000005,1.4000,1.4100,1.3900,1.4100,338700,475743.0000,3
2023-08-10,20230810100000000,sz.000005,1.4200,1.4500,1.4100,1.4200,4628500,6615452.0000,3
2023-08-10,20230810133000000,sz.000005,1.4200,1.4300,1.4200,1.4300,255500,363357.0000,3
2023-08-11,20230811100000000,sz.000005,1.4400,1.4400,1.4200,1.4300,2742500,3921511.0000,3
2023-08-11,20230811133000000,sz.000005,1.4300,1.4300,1.4200,1.4200,862400,1225491.0000,3
2023-08-14,20230814100000000,sz.000005,1.4100,1.4300,1.3900,1.4100,2794500,3945680.0000,3
2023-08-14,20230814133000000,sz.000005,1.4200,1.4200,1.4100,1.4100,542600,768733.0000,3
2023-08-15,20230815100000000,sz.000005,1.4300,1.4500,1.4200,1.4500,4134200,5945393.0000,3
2023-08-15,20230815133000000,sz.000005,1.4800,1.4800,1.4700,1.4800,1945100,2877238.0000,3
2023-08-16,20230816100000000,sz.000005,1.4700,1.5100,1.4600,1.4900,7009100,10418736.0000,3
2023-08-16,20230816133000000,sz.000005,1.4900,1.4900,1.4700,1.4800,1486300,2201594.0000,3
2023-08-17,20230817100000000,sz.000005,1.4900,1.4900,1.4700,1.4800,2965000,4375651.0000,3
2023-08-17,20230817133000000,sz.000005,1.4800,1.4900,1.4700,1.4800,820500,1213318.0000,3
