date,time,code,open,high,low,close,volume,amount,adjustflag
2023-06-07,20230607100000000,sz.000016,4.9400,4.9500,4.8700,4.9100,2882700,14116209.0000,3
2023-06-07,20230607133000000,sz.000016,4.9200,4.9600,4.9200,4.9500,1380600,6820396.0000,3
2023-06-08,20230608100000000,sz.000016,4.9400,4.9400,4.8600,4.8800,3705900,18110739.0000,3
2023-06-08,20230608133000000,sz.000016,4.8600,4.9600,4.8300,4.9500,3622735,17758570.0000,3
2023-06-09,20230609100000000,sz.000016,4.9500,4.9600,4.8800,4.9000,2977751,14632832.0000,3
2023-06-09,20230609133000000,sz.000016,4.8800,4.9100,4.8800,4.8800,1069500,5234260.0000,3
2023-06-12,20230612100000000,sz.000016,4.9000,4.9200,4.8800,4.8900,2613551,12813100.0000,3
2023-06-12,20230612133000000,sz.000016,4.9600,4.9900,4.9500,4.9900,1827200,9090049.0000,3
2023-06-13,20230613100000000,sz.000016,4.9700,4.9800,4.9500,4.9600,2383544,11819436.0000,3
2023-06-13,20230613133000000,sz.000016,4.9800,4.9900,4.9500,4.9500,1409600,7004401.0000,3
2023-06-14,20230614100000000,sz.000016,4.9800,4.9900,4.9200,4.9300,3000700,14861409.0000,3
2023-06-14,20230614133000000,sz.000016,4.9700,4.9900,4.9600,4.9600,938696,4672986.0000,3
2023-06-15,20230615100000000,sz.000016,4.9500,4.9500,4.9100,4.9200,2422100,11952316.0000,3
2023-06-15,20230615133000000,sz.000016,4.9300,4.9500,4.9300,4.9500,971700,4798315.0000,3
2023-06-16,20230616100000000,sz.000016,4.9000,4.9300,4.8700,4.9100,5111500,24993615.0000,3
2023-06-16,20230616133000000,sz.000016,4.9000,4.9100,4.9000,4.9000,564700,2768219.0000,3
2023-06-19,20230619100000000,sz.000016,4.8900,4.9100,4.8600,4.8700,3247700,15847701.0000,3
2023-06-19,20230619133000000,sz.000016,4.8700,4.8700,4.8200,4.8300,2414400,11677953.0000,3
2023-06-20,20230620100000000,sz.000016,4.8100,4.8100,4.7500,4.7700,3018040,14392524.0000,3
2023-06-20,20230620133000000,sz.000016,4.7900,4.8100,4.7900,4.8000,1053200,5052954.0000,3
2023-06-21,20230621100000000,sz.000016,4.8000,4.8100,4.7300,4.7300,3008947,14303266.0000,3
2023-06-21,20230621133000000,sz.000016,4.7400,4.7400,4.7000,4.7200,2354000,11078942.0000,3
2023-06-26,20230626100000000,sz.000016,4.6500,4.6800,4.6200,4.6300,3222321,14974880.0000,3
2023-06-26,20230626133000000,sz.000016,4.6400,4.6400,4.6100,4.6100,954800,4417597.0000,3
2023-06-27,20230627100000000,sz.000016,4.5900,4.6200,4.5600,4.6100,2784902,12808027.0000,3
2023-06-27,20230627133000000,sz.000016,4.6200,4.6400,4.6100,4.6100,917800,4245889.0000,3
2023-06-28,20230628100000000,sz.000016,4.6300,4.6800,4.5800,4.5800,3158200,14561893.0000,3
2023-06-28,20230628133000000,sz.000016,4.6000,4.6200,4.5900,4.6200,632400,2909355.0000,3
2023-06-29,20230629100000000,sz.000016,4.6400,4.7000,4.6300,4.6700,2449600,11441613.0000,3
2023-06-29,20230629133000000,sz.000016,4.6700,4.7000,4.6700,4.7000,1283300,6012907.0000,3
2023-06-30,20230630100000000,sz.000016,4.6900,4.7200,4.6500,4.7100,1916300,8982691.0000,3
2023-06-30,20230630133000000,sz.000016,4.7200,4.7300,4.7100,4.7200,714100,3372395.0000,3
2023-07-03,20230703100000000,sz.000016,4.7300,4.7600,4.7100,4.7200,1819744,8606344.1100,3
2023-07-03,20230703133000000,sz.000016,4.7400,4.7400,4.7200,4.7200,493784,2334375.4800,3
2023-07-04,20230704100000000,sz.000016,4.7300,4.7500,4.7200,4.7300,2466000,11673264.0000,3
2023-07-04,20230704133000000,sz.000016,4.7500,4.7600,4.7100,4.7300,1616915,7645407.7500,3
