date,time,code,open,high,low,close,volume,amount,adjustflag
2023-06-29,20230629133000000,sz.000030,5.0200,5.0200,4.9900,5.0100,593980,2973575.0000,3
2023-06-30,20230630100000000,sz.000030,5.0300,5.1000,4.9900,5.0700,1719500,8680962.0000,3
2023-06-30,20230630133000000,sz.000030,5.0400,5.0600,5.0300,5.0500,769738,3880662.1400,3
2023-07-03,20230703100000000,sz.000030,5.0400,5.1900,5.0400,5.1700,3445000,17751408.6000,3
2023-07-03,20230703133000000,sz.000030,5.1600,5.1600,5.1000,5.1200,1179560,6053481.2000,3
2023-07-04,20230704100000000,sz.000030,5.1400,5.1800,5.1000,5.1600,1555000,8009854.6000,3
2023-07-04,20230704133000000,sz.000030,5.2000,5.2100,5.1700,5.1900,1461700,7593415.0000,3
2023-07-05,20230705100000000,sz.000030,5.2500,5.2700,5.1600,5.2600,2811439,14688478.8900,3
2023-07-05,20230705133000000,sz.000030,5.2500,5.2600,5.2200,5.2300,987400,5170581.0000,3
2023-07-06,20230706100000000,sz.000030,5.2200,5.2600,5.1500,5.1800,1693600,8806169.0000,3
2023-07-06,20230706133000000,sz.000030,5.1900,5.2100,5.1800,5.1800,923800,4800126.0000,3
2023-07-07,20230707100000000,sz.000030,5.2300,5.2900,5.2000,5.2500,2053500,10801348.0000,3
2023-07-07,20230707133000000,sz.000030,5.2500,5.2600,5.2200,5.2200,365251,1912840.2400,3
2023-07-10,20230710100000000,sz.000030,5.2200,5.3000,5.2200,5.2400,2281800,12012993.0000,3
2023-07-10,20230710133000000,sz.000030,5.2100,5.3000,5.2100,5.2500,1838780,9686484.0000,3
2023-07-11,20230711100000000,sz.000030,5.2200,5.2900,5.2000,5.2500,1702940,8932195.2000,3
2023-07-11,20230711133000000,sz.000030,5.3100,5.3700,5.3100,5.3600,1564700,8367139.0000,3
2023-07-12,20230712100000000,sz.000030,5.4000,5.6000,5.3600,5.5900,10320943,56813381.8400,3
2023-07-12,20230712133000000,sz.000030,5.5200,5.5400,5.4600,5.4700,1908940,10488851.2000,3
2023-07-13,20230713100000000,sz.000030,5.4600,5.4800,5.3400,5.3500,4779640,25811758.4000,3
2023-07-13,20230713133000000,sz.000030,5.3300,5.3900,5.3200,5.3900,1766680,9473162.4000,3
2023-07-14,20230714100000000,sz.000030,5.4000,5.4500,5.2900,5.4300,3274920,17587359.2000,3
2023-07-14,20230714133000000,sz.000030,5.3700,5.4200,5.3700,5.4100,975100,5263312.0000,3
2023-07-17,20230717100000000,sz.000030,5.3500,5.3800,5.2700,5.2900,3031400,16074425.0000,3
2023-07-17,20230717133000000,sz.000030,5.3400,5.3600,5.3200,5.3500,1128300,6025616.0000,3
2023-07-18,20230718100000000,sz.000030,5.3700,5.4000,5.3000,5.3300,1533966,8192664.5200,3
2023-07-18,20230718133000000,sz.000030,5.4200,5.4900,5.4100,5.4500,1626301,8873995.4800,3
2023-07-19,20230719100000000,sz.000030,5.4200,5.4900,5.4000,5.4300,1899200,10345028.0000,3
2023-07-19,20230719133000000,sz.000030,5.4200,5.4400,5.4000,5.4200,607600,3293098.0000,3
2023-07-20,20230720100000000,sz.000030,5.4400,5.4900,5.4100,5.4900,2210288,12073597.8400,3
2023-07-20,20230720133000000,sz.000030,5.4400,5.4700,5.4200,5.4500,738700,4019774.0000,3
2023-07-21,20230721100000000,sz.000030,5.3800,5.4200,5.3300,5.3700,2250400,12065206.0000,3
2023-07-21,20230721133000000,sz.000030,5.3500,5.3700,5.3300,5.3400,803180,4292036.4000,3
2023-07-24,20230724100000000,sz.000030,5.3200,5.3900,5.3100,5.3400,1515732,8108026.0400,3
2023-07-24,20230724133000000,sz.000030,5.3900,5.4000,5.3700,5.3700,643500,3464273.0000,3
2023-07-25,20230725100000000,sz.000030,5.3800,5.4500,5.3600,5.4200,1899000,10252236.0000,3
2023-07-25,20230725133000000,sz.000030,5.4300,5.4600,5.4100,5.4300,1057100,5754310.0000,3
2023-07-26,20230726100000000,sz.000030,5.4500,5.4600,5.3800,5.3900,1318900,7141610.0000,3
2023-07-26,20230726133000000,sz.000030,5.3300,5.3400,5.3100,5.3200,1195455,6360040.8500,3
2023-07-27,20230727100000000,sz.000030,5.3400,5.4700,5.3400,5.4400,2896106,15718101.5200,3
2023-07-27,20230727133000000,sz.000030,5.4400,5.4600,5.4200,5.4300,1103067,6001594.8100,3
2023-07-28,20230728100000000,sz.000030,5.3700,5.4100,5.3100,5.3200,1682800,8994606.0000,3
2023-07-28,20230728133000000,sz.000030,5.4600,5.4700,5.4200,5.4400,688300,3743871.0000,3
2023-07-31,20230731100000000,sz.000030,5.4600,5.5800,5.4400,5.4800,2819400,15547611.0000,3
2023-07-31,20230731133000000,sz.000030,5.5200,5.5200,5.4900,5.5200,791539,4357293.5000,3
2023-08-01,20230801100000000,sz.000030,5.5400,5.5400,5.4700,5.4900,2114780,11622395.2000,3
2023-08-01,20230801133000000,sz.000030,5.5000,5.5000,5.4600,5.4800,804471,4406502.3700,3
2023-08-02,20230802100000000,sz.000030,5.4600,5.5200,5.4500,5.5000,1304200,7159277.0000,3
2023-08-02,20230802133000000,sz.000030,5.4600,5.5500,5.4500,5.5500,1636260,9011198.2000,3
2023-08-03,20230803100000000,sz.000030,5.5500,5.5600,5.4900,5.4900,1134200,6249243.0000,3
2023-08-03,20230803133000000,sz.000030,5.5000,5.5200,5.4900,5.5100,397300,2186738.0000,3
2023-08-04,20230804100000000,sz.000030,5.4800,5.5200,5.4300,5.4500,2343600,12811779.2000,3
2023-08-04,20230804133000000,sz.000030,5.4600,5.5200,5.4500,5.4900,471860,2588226.6000,3
2023-08-07,20230807100000000,sz.000030,5.4600,5.4900,5.3500,5.4900,2445900,13278759.0000,3
2023-08-07,20230807133000000,sz.000030,5.4800,5.4800,5.4600,5.4700,735200,4021547.0000,3
2023-08-08,20230808100000000,sz.000030,5.4700,5.5100,5.4300,5.4700,1826000,10022439.0000,3
2023-08-08,20230808133000000,sz.000030,5.4500,5.4600,5.4300,5.4600,575401,3134316.4500,3
2023-08-09,20230809100000000,sz.000030,5.4700,5.4700,5.3500,5.3700,1589900,8576266.0000,3
2023-08-09,20230809133000000,sz.000030,5.3500,5.3600,5.3300,5.3400,672600,3589668.0000,3
2023-08-10,20230810100000000,sz.000030,5.3300,5.3500,5.2900,5.3000,1505300,8001121.0000,3
2023-08-10,20230810133000000,sz.000030,5.2600,5.2800,5.2500,5.2800,964500,5076756.0000,3
2023-08-11,20230811100000000,sz.000030,5.3200,5.3600,5.2700,5.3000,1828300,9704988.0000,3
2023-08-11,20230811133000000,sz.000030,5.2500,5.2700,5.2300,5.2500,312300,1639664.0000,3
2023-08-14,20230814100000000,sz.000030,5.2200,5.2300,5.1200,5.1200,1933100,9989930.0000,3
2023-08-14,20230814133000000,sz.000030,5.1700,5.1700,5.1300,5.1700,596200,3070528.0000,3
2023-08-15,20230815100000000,sz.000030,5.2300,5.2800,5.1900,5.2600,1349700,7067898.0000,3
2023-08-15,20230815133000000,sz.000030,5.2700,5.2700,5.2100,5.2200,719900,3766942.0000,3
2023-08-16,20230816100000000,sz.000030,5.2100,5.2800,5.1900,5.2300,1476900,7732559.0000,3
2023-08-16,20230816133000000,sz.000030,5.2200,5.2500,5.2100,5.2300,401900,2100493.0000,3
2023-08-17,20230817100000000,sz.000030,5.1700,5.2000,5.1200,5.1900,1474000,7600687.0000,3
2023-08-17,20230817133000000,sz.000030,5.3000,5.3200,5.2700,5.2700,573500,3038808.0000,3
