date,time,code,open,high,low,close,volume,amount,adjustflag
2023-06-07,20230607100000000,sz.000004,15.5600,16.0500,14.8600,15.2800,3975822,61565764.0000,3
2023-06-07,20230607133000000,sz.000004,15.9300,15.9700,15.7900,15.9600,372200,5920582.0000,3
2023-06-08,20230608100000000,sz.000004,15.4100,15.8700,15.1800,15.4200,2136443,32971330.0000,3
2023-06-08,20230608133000000,sz.000004,15.0900,15.0900,15.0900,15.0900,61600,929544.0000,3
2023-06-09,20230609100000000,sz.000004,15.0900,15.4600,14.5600,15.2600,1925500,28856208.0000,3
2023-06-09,20230609133000000,sz.000004,14.9500,15.2000,14.8300,15.1900,260800,3934727.0000,3
2023-06-12,20230612100000000,sz.000004,15.0400,15.0800,14.4000,14.4000,2742800,39965237.0000,3
2023-06-12,20230612133000000,sz.000004,14.4000,14.4000,14.4000,14.4000,40100,577440.0000,3
2023-06-13,20230613100000000,sz.000004,14.2600,14.8800,14.0800,14.8300,3355759,48616156.0000,3
2023-06-13,20230613133000000,sz.000004,14.6700,14.6700,14.2600,14.4700,1174000,16884184.0000,3
2023-06-14,20230614100000000,sz.000004,14.6800,14.8500,14.3300,14.4700,1911900,27879591.0000,3
2023-06-14,20230614133000000,sz.000004,15.1900,15.1900,14.4100,14.4100,1920700,28332636.0000,3
2023-06-15,20230615100000000,sz.000004,14.1400,14.9100,14.1400,14.9100,2565600,37530018.0000,3
2023-06-15,20230615133000000,sz.000004,14.9000,14.9100,14.8600,14.9100,444400,6622210.0000,3
2023-06-16,20230616100000000,sz.000004,14.7900,15.5800,14.7800,15.4700,1990700,30354501.0000,3
2023-06-16,20230616133000000,sz.000004,15.6600,15.6600,15.6600,15.6600,63900,1000674.0000,3
2023-06-19,20230619100000000,sz.000004,16.0000,16.0000,15.3000,15.5600,1776200,27592828.0000,3
2023-06-19,20230619133000000,sz.000004,15.6900,15.7500,15.6000,15.6900,111200,1744519.0000,3
2023-06-20,20230620100000000,sz.000004,15.6800,15.7300,15.3500,15.3800,524000,8104443.0000,3
2023-06-20,20230620133000000,sz.000004,14.9000,14.9200,14.9000,14.9000,254100,3786686.0000,3
2023-06-21,20230621100000000,sz.000004,14.8000,15.1900,14.7300,14.8600,754400,11254845.0000,3
2023-06-21,20230621133000000,sz.000004,14.1700,14.2400,14.1700,14.1700,654500,9276779.0000,3
2023-06-26,20230626100000000,sz.000004,13.8900,14.3600,13.8900,14.2600,1210100,17158726.0000,3
2023-06-26,20230626133000000,sz.000004,14.2100,14.2100,13.9500,14.1600,552000,7765428.0000,3
2023-06-28,20230628100000000,sz.000004,14.8000,15.1400,14.4600,15.1400,5826700,86474603.0000,3
2023-06-28,20230628133000000,sz.000004,15.1400,15.1400,15.1400,15.1400,6400,96896.0000,3
2023-06-29,20230629100000000,sz.000004,14.8600,15.5000,14.1600,14.2500,9262500,137314795.0000,3
2023-06-29,20230629133000000,sz.000004,15.1500,15.1800,14.8100,14.8800,634500,9540986.0000,3
2023-06-30,20230630100000000,sz.000004,15.5000,16.2000,15.4300,16.1900,4486341,70623092.4000,3
2023-06-30,20230630133000000,sz.000004,15.6300,15.6500,15.1100,15.2400,1326200,20466496.0000,3
2023-07-03,20230703100000000,sz.000004,15.1200,15.2500,14.0000,14.0700,5329300,76778559.0000,3
2023-07-03,20230703133000000,sz.000004,13.8900,13.9200,13.7900,13.8000,752700,10422458.0000,3
2023-07-04,20230704100000000,sz.000004,13.5000,14.0200,13.4000,14.0000,3147300,43289814.0000,3
2023-07-04,20230704133000000,sz.000004,15.0500,15.0800,14.8100,14.9400,800700,11984645.0000,3
2023-07-05,20230705100000000,sz.000004,14.4000,14.9500,14.1800,14.5200,5309900,76797811.0000,3
2023-07-05,20230705133000000,sz.000004,14.3900,16.2700,14.3400,15.8800,9703387,151260062.2500,3
2023-07-06,20230706100000000,sz.000004,16.7000,17.9000,16.7000,17.9000,10365162,181968613.1600,3
2023-07-06,20230706133000000,sz.000004,17.9000,17.9000,17.9000,17.9000,61900,1108010.0000,3
2023-07-07,20230707100000000,sz.000004,17.7400,18.9800,17.5100,18.3200,17915249,327486599.7300,3
2023-07-07,20230707133000000,sz.000004,17.5500,17.8400,17.3300,17.5000,1146910,20117103.0000,3
2023-07-10,20230710100000000,sz.000004,16.3600,17.3700,15.5900,16.4900,10013259,164291132.9400,3
2023-07-10,20230710133000000,sz.000004,15.5900,15.9500,15.5500,15.5500,1408341,22195048.7500,3
2023-07-11,20230711100000000,sz.000004,14.8200,15.1800,14.3200,14.5000,7219700,105623400.0000,3
2023-07-11,20230711133000000,sz.000004,14.6400,16.0900,14.5200,15.9600,5386841,83550707.0000,3
2023-07-12,20230712100000000,sz.000004,16.8200,17.3000,16.1000,16.2600,9965611,165568025.0900,3
2023-07-12,20230712133000000,sz.000004,15.7500,15.9800,15.7200,15.8000,1483700,23503217.0000,3
2023-07-13,20230713100000000,sz.000004,15.7800,17.3600,15.3800,17.3600,12952241,218379338.8100,3
2023-07-13,20230713133000000,sz.000004,17.3600,17.3600,17.3600,17.3600,242600,4211536.0000,3
2023-07-14,20230714100000000,sz.000004,19.1000,19.1000,19.1000,19.1000,2495500,47664050.0000,3
2023-07-14,20230714133000000,sz.000004,19.1000,19.1000,19.1000,19.1000,41200,786920.0000,3
2023-07-17,20230717100000000,sz.000004,21.0100,21.0100,21.0100,21.0100,948077,19919097.7700,3
2023-07-17,20230717133000000,sz.000004,21.0100,21.0100,21.0100,21.0100,103300,2170333.0000,3
2023-07-18,20230718100000000,sz.000004,22.0500,23.1100,21.9300,22.4300,36407859,822072550.8800,3
2023-07-18,20230718133000000,sz.000004,22.8600,22.9000,22.4000,22.5900,1743900,39504966.0000,3
2023-07-19,20230719100000000,sz.000004,21.0100,21.8000,20.0500,21.8000,21807235,451308380.2600,3
2023-07-19,20230719133000000,sz.000004,20.8600,20.9500,20.4000,20.4800,1576500,32461379.0000,3
2023-07-20,20230720100000000,sz.000004,19.7400,21.5000,19.7400,20.8200,19022200,394893690.0000,3
2023-07-20,20230720133000000,sz.000004,20.4200,20.9200,20.4000,20.4500,1634200,33778954.0000,3
2023-07-21,20230721100000000,sz.000004,19.4900,19.8000,18.5000,18.9700,15893300,297927751.0000,3
