date,time,code,open,high,low,close,volume,amount,adjustflag
2023-06-07,20230607100000000,sz.000008,2.3400,2.3900,2.3400,2.3600,8902300,21082838.0000,3
2023-06-07,20230607133000000,sz.000008,2.3500,2.3900,2.3500,2.3800,6076322,14385194.0000,3
2023-06-08,20230608100000000,sz.000008,2.4000,2.4100,2.3600,2.3600,5740300,13657627.0000,3
2023-06-08,20230608133000000,sz.000008,2.3700,2.3700,2.3600,2.3600,1506900,3559060.0000,3
2023-06-09,20230609100000000,sz.000008,2.3800,2.3800,2.3600,2.3700,2374000,5614552.0000,3
2023-06-09,20230609133000000,sz.000008,2.3700,2.3700,2.3500,2.3600,1399000,3298487.0000,3
2023-06-12,20230612100000000,sz.000008,2.3600,2.3700,2.3400,2.3500,4547500,10687999.0000,3
2023-06-12,20230612133000000,sz.000008,2.3600,2.3700,2.3600,2.3700,1454800,3434901.0000,3
2023-06-13,20230613100000000,sz.000008,2.3600,2.3900,2.3500,2.3700,3788700,8998748.0000,3
2023-06-13,20230613133000000,sz.000008,2.3600,2.3800,2.3600,2.3700,1172000,2776204.0000,3
2023-06-14,20230614100000000,sz.000008,2.3700,2.3700,2.3500,2.3500,3822800,9014133.0000,3
2023-06-14,20230614133000000,sz.000008,2.3500,2.3600,2.3500,2.3500,596000,1402782.0000,3
2023-06-15,20230615100000000,sz.000008,2.3400,2.3500,2.3300,2.3300,3294400,7719568.0000,3
2023-06-15,20230615133000000,sz.000008,2.3300,2.3500,2.3300,2.3400,1182600,2766658.0000,3
2023-06-16,20230616100000000,sz.000008,2.3500,2.3800,2.3500,2.3700,5464300,12947789.0000,3
2023-06-16,20230616133000000,sz.000008,2.3800,2.3800,2.3700,2.3800,1645400,3902183.0000,3
2023-06-19,20230619100000000,sz.000008,2.3700,2.3800,2.3600,2.3600,3334900,7904842.0000,3
2023-06-19,20230619133000000,sz.000008,2.3500,2.3600,2.3500,2.3600,1393335,3279442.0000,3
2023-06-20,20230620100000000,sz.000008,2.3500,2.3500,2.3300,2.3300,3146200,7351223.0000,3
2023-06-20,20230620133000000,sz.000008,2.3400,2.3500,2.3300,2.3300,1081100,2530183.0000,3
2023-06-21,20230621100000000,sz.000008,2.3200,2.3400,2.3200,2.3300,3072700,7158642.0000,3
2023-06-21,20230621133000000,sz.000008,2.3200,2.3300,2.3200,2.3200,1269800,2948023.0000,3
2023-06-26,20230626100000000,sz.000008,2.3100,2.3200,2.3000,2.3100,5820600,13455022.0000,3
2023-06-26,20230626133000000,sz.000008,2.3100,2.3200,2.3000,2.3000,1426300,3293826.0000,3
2023-06-27,20230627100000000,sz.000008,2.3100,2.3200,2.3000,2.3100,3179434,7347910.0000,3
2023-06-27,20230627133000000,sz.000008,2.3300,2.3400,2.3200,2.3300,1874200,4370810.0000,3
2023-06-28,20230628100000000,sz.000008,2.3400,2.3400,2.3100,2.3200,4765500,11083008.0000,3
2023-06-28,20230628133000000,sz.000008,2.3200,2.3300,2.3100,2.3300,878000,2038853.0000,3
2023-06-29,20230629100000000,sz.000008,2.3300,2.3400,2.3200,2.3400,2290600,5333798.0000,3
2023-06-29,20230629133000000,sz.000008,2.3600,2.3600,2.3500,2.3600,551300,1299741.0000,3
2023-06-30,20230630100000000,sz.000008,2.3500,2.3600,2.3400,2.3600,2416647,5677548.4500,3
